UUID,SAD,STR,SITMOD,DIST,REAP,RUM,EMOCOPE,time_hours,delta_t
c2aa9b61-cdb9-4ca5-984a-306a79c8a288,16.0,9.0,62.0,76.0,48.0,41.0,100.0,362.6,1.7000000000000455
c2aa9b61-cdb9-4ca5-984a-306a79c8a288,49.0,6.0,68.0,77.0,39.0,23.0,100.0,363.46666666666664,0.8666666666666174
c2aa9b61-cdb9-4ca5-984a-306a79c8a288,45.0,19.0,32.0,13.0,19.0,82.0,93.0,376.9,13.433333333333337
c2aa9b61-cdb9-4ca5-984a-306a79c8a288,30.0,13.0,24.0,63.0,31.0,28.0,92.0,378.3,1.400000000000034
c2aa9b61-cdb9-4ca5-984a-306a79c8a288,34.0,9.0,0.0,100.0,55.0,0.0,100.0,380.53333333333336,2.2333333333333485
c2aa9b61-cdb9-4ca5-984a-306a79c8a288,37.0,24.0,55.0,56.0,53.0,51.0,100.0,381.76666666666665,1.2333333333332916
c2aa9b61-cdb9-4ca5-984a-306a79c8a288,11.0,30.0,84.0,81.0,60.0,62.0,100.0,382.75,0.9833333333333485
c2aa9b61-cdb9-4ca5-984a-306a79c8a288,11.0,7.0,87.0,100.0,73.0,52.0,100.0,384.1333333333333,1.3833333333333258
c2aa9b61-cdb9-4ca5-984a-306a79c8a288,20.0,25.0,69.0,87.0,27.0,1.0,100.0,385.3,1.1666666666666856
c2aa9b61-cdb9-4ca5-984a-306a79c8a288,7.0,9.0,68.0,70.0,80.0,29.0,100.0,386.1333333333333,0.8333333333333144
c2aa9b61-cdb9-4ca5-984a-306a79c8a288,4.0,4.0,66.0,78.0,54.0,29.0,100.0,387.28333333333336,1.150000000000034
c2aa9b61-cdb9-4ca5-984a-306a79c8a288,0.0,0.0,53.0,81.0,69.0,4.0,81.0,401.53333333333336,14.25
c2aa9b61-cdb9-4ca5-984a-306a79c8a288,0.0,7.0,70.0,80.0,25.0,3.0,100.0,403.05,1.5166666666666515
c2aa9b61-cdb9-4ca5-984a-306a79c8a288,0.0,8.0,63.0,80.0,59.0,2.0,100.0,404.6666666666667,1.6166666666666742
c2aa9b61-cdb9-4ca5-984a-306a79c8a288,0.0,1.0,67.0,97.0,20.0,0.0,100.0,405.73333333333335,1.0666666666666629
c2aa9b61-cdb9-4ca5-984a-306a79c8a288,0.0,0.0,55.0,85.0,10.0,5.0,100.0,406.78333333333336,1.0500000000000114
c2aa9b61-cdb9-4ca5-984a-306a79c8a288,9.0,0.0,38.0,97.0,15.0,12.0,100.0,407.98333333333335,1.1999999999999886
c2aa9b61-cdb9-4ca5-984a-306a79c8a288,0.0,1.0,0.0,73.0,33.0,19.0,100.0,409.03333333333336,1.0500000000000114
c2aa9b61-cdb9-4ca5-984a-306a79c8a288,0.0,7.0,20.0,86.0,21.0,1.0,100.0,410.5,1.4666666666666401
c2aa9b61-cdb9-4ca5-984a-306a79c8a288,0.0,0.0,67.0,82.0,13.0,6.0,100.0,411.51666666666665,1.0166666666666515
c2aa9b61-cdb9-4ca5-984a-306a79c8a288,0.0,0.0,67.0,96.0,77.0,0.0,100.0,425.18333333333334,13.666666666666686
c2aa9b61-cdb9-4ca5-984a-306a79c8a288,0.0,6.0,82.0,90.0,50.0,3.0,100.0,426.4166666666667,1.2333333333333485
c2aa9b61-cdb9-4ca5-984a-306a79c8a288,13.0,2.0,85.0,100.0,40.0,15.0,100.0,427.28333333333336,0.8666666666666742
c2aa9b61-cdb9-4ca5-984a-306a79c8a288,9.0,0.0,84.0,95.0,23.0,1.0,100.0,428.56666666666666,1.283333333333303
c2aa9b61-cdb9-4ca5-984a-306a79c8a288,0.0,0.0,83.0,100.0,0.0,0.0,100.0,430.06666666666666,1.5
c2aa9b61-cdb9-4ca5-984a-306a79c8a288,0.0,22.0,80.0,77.0,28.0,58.0,100.0,431.3666666666667,1.3000000000000114
c2aa9b61-cdb9-4ca5-984a-306a79c8a288,0.0,0.0,86.0,100.0,50.0,0.0,100.0,432.76666666666665,1.3999999999999773
c2aa9b61-cdb9-4ca5-984a-306a79c8a288,9.0,1.0,74.0,83.0,66.0,22.0,100.0,434.48333333333335,1.716666666666697
c2aa9b61-cdb9-4ca5-984a-306a79c8a288,0.0,7.0,58.0,86.0,29.0,31.0,100.0,435.45,0.9666666666666401
c2aa9b61-cdb9-4ca5-984a-306a79c8a288,0.0,0.0,73.0,82.0,58.0,25.0,100.0,447.78333333333336,12.333333333333371
c2aa9b61-cdb9-4ca5-984a-306a79c8a288,2.0,15.0,80.0,80.0,60.0,40.0,100.0,449.03333333333336,1.25
c2aa9b61-cdb9-4ca5-984a-306a79c8a288,8.0,0.0,89.0,100.0,22.0,9.0,100.0,449.8666666666667,0.8333333333333144
c2aa9b61-cdb9-4ca5-984a-306a79c8a288,0.0,3.0,52.0,93.0,41.0,1.0,100.0,452.9,3.033333333333303
c2aa9b61-cdb9-4ca5-984a-306a79c8a288,8.0,10.0,86.0,81.0,54.0,26.0,100.0,454.6333333333333,1.7333333333333485
c2aa9b61-cdb9-4ca5-984a-306a79c8a288,8.0,4.0,59.0,88.0,54.0,38.0,100.0,457.1333333333333,2.5
c2aa9b61-cdb9-4ca5-984a-306a79c8a288,10.0,0.0,87.0,85.0,63.0,36.0,100.0,458.8833333333333,1.75
c2aa9b61-cdb9-4ca5-984a-306a79c8a288,0.0,9.0,75.0,100.0,70.0,29.0,100.0,471.78333333333336,12.900000000000034
c2aa9b61-cdb9-4ca5-984a-306a79c8a288,5.0,0.0,79.0,100.0,59.0,8.0,100.0,472.9166666666667,1.1333333333333258
c2aa9b61-cdb9-4ca5-984a-306a79c8a288,3.0,3.0,89.0,100.0,40.0,26.0,100.0,474.45,1.533333333333303
c2aa9b61-cdb9-4ca5-984a-306a79c8a288,9.0,9.0,90.0,86.0,36.0,30.0,100.0,475.4166666666667,0.966666666666697
c2aa9b61-cdb9-4ca5-984a-306a79c8a288,13.0,4.0,71.0,100.0,51.0,18.0,100.0,476.4166666666667,1.0
c2aa9b61-cdb9-4ca5-984a-306a79c8a288,0.0,2.0,67.0,100.0,28.0,22.0,100.0,477.28333333333336,0.8666666666666742
c2aa9b61-cdb9-4ca5-984a-306a79c8a288,8.0,9.0,80.0,98.0,50.0,35.0,100.0,479.0833333333333,1.7999999999999545
c2aa9b61-cdb9-4ca5-984a-306a79c8a288,6.0,23.0,84.0,97.0,37.0,38.0,100.0,480.1,1.0166666666667084
c2aa9b61-cdb9-4ca5-984a-306a79c8a288,8.0,11.0,66.0,90.0,42.0,29.0,100.0,481.15,1.0499999999999545
c2aa9b61-cdb9-4ca5-984a-306a79c8a288,0.0,20.0,73.0,89.0,80.0,30.0,100.0,482.93333333333334,1.7833333333333599
c2aa9b61-cdb9-4ca5-984a-306a79c8a288,1.0,9.0,69.0,94.0,54.0,41.0,100.0,495.78333333333336,12.850000000000023
c2aa9b61-cdb9-4ca5-984a-306a79c8a288,19.0,10.0,54.0,74.0,63.0,55.0,100.0,497.05,1.2666666666666515
c2aa9b61-cdb9-4ca5-984a-306a79c8a288,6.0,12.0,85.0,99.0,25.0,22.0,95.0,498.28333333333336,1.2333333333333485
c2aa9b61-cdb9-4ca5-984a-306a79c8a288,4.0,59.0,70.0,50.0,82.0,64.0,100.0,500.0,1.7166666666666401
c2c8283b-d160-491c-b55d-995b98b4641b,0.0,0.0,58.0,72.0,0.0,0.0,100.0,0.0,
c2c8283b-d160-491c-b55d-995b98b4641b,0.0,62.0,0.0,81.0,80.0,0.0,100.0,0.95,0.95
c2c8283b-d160-491c-b55d-995b98b4641b,68.0,80.0,0.0,19.0,0.0,72.0,13.0,3.9,2.95
c2c8283b-d160-491c-b55d-995b98b4641b,0.0,0.0,100.0,100.0,100.0,25.0,99.0,5.4,1.5000000000000004
c2c8283b-d160-491c-b55d-995b98b4641b,0.0,2.0,97.0,100.0,100.0,22.0,79.0,6.966666666666667,1.5666666666666664
c2c8283b-d160-491c-b55d-995b98b4641b,0.0,63.0,54.0,56.0,0.0,0.0,97.0,8.1,1.1333333333333329
c2c8283b-d160-491c-b55d-995b98b4641b,24.0,3.0,98.0,100.0,23.0,25.0,26.0,21.483333333333334,13.383333333333335
c2c8283b-d160-491c-b55d-995b98b4641b,28.0,22.0,100.0,100.0,100.0,0.0,100.0,23.1,1.6166666666666671
c2c8283b-d160-491c-b55d-995b98b4641b,0.0,0.0,100.0,100.0,76.0,17.0,100.0,24.266666666666666,1.1666666666666643
c2c8283b-d160-491c-b55d-995b98b4641b,0.0,63.0,100.0,100.0,100.0,0.0,100.0,25.7,1.4333333333333336
c2c8283b-d160-491c-b55d-995b98b4641b,26.0,29.0,100.0,100.0,100.0,0.0,100.0,28.166666666666668,2.4666666666666686
c2c8283b-d160-491c-b55d-995b98b4641b,33.0,0.0,0.0,0.0,0.0,0.0,100.0,29.233333333333334,1.0666666666666664
c2c8283b-d160-491c-b55d-995b98b4641b,19.0,69.0,0.0,0.0,0.0,0.0,100.0,44.61666666666667,15.383333333333333
c2c8283b-d160-491c-b55d-995b98b4641b,13.0,36.0,71.0,74.0,66.0,0.0,100.0,45.6,0.9833333333333343
c2c8283b-d160-491c-b55d-995b98b4641b,0.0,56.0,61.0,61.0,100.0,0.0,100.0,47.25,1.6499999999999986
c2c8283b-d160-491c-b55d-995b98b4641b,41.0,63.0,0.0,0.0,0.0,71.0,100.0,48.21666666666667,0.9666666666666686
c2c8283b-d160-491c-b55d-995b98b4641b,0.0,0.0,99.0,100.0,75.0,0.0,100.0,50.55,2.3333333333333286
c2c8283b-d160-491c-b55d-995b98b4641b,0.0,31.0,100.0,100.0,100.0,0.0,100.0,52.583333333333336,2.0333333333333385
c2c8283b-d160-491c-b55d-995b98b4641b,0.0,0.0,0.0,100.0,100.0,53.0,100.0,54.36666666666667,1.7833333333333314
c2c8283b-d160-491c-b55d-995b98b4641b,22.0,0.0,98.0,100.0,100.0,0.0,99.0,55.31666666666667,0.9500000000000028
c2c8283b-d160-491c-b55d-995b98b4641b,16.0,24.0,0.0,0.0,0.0,0.0,100.0,68.61666666666666,13.29999999999999
c2c8283b-d160-491c-b55d-995b98b4641b,0.0,23.0,100.0,100.0,100.0,0.0,100.0,69.9,1.2833333333333456
c2c8283b-d160-491c-b55d-995b98b4641b,0.0,61.0,0.0,100.0,0.0,0.0,100.0,72.63333333333334,2.7333333333333343
c2c8283b-d160-491c-b55d-995b98b4641b,0.0,56.0,100.0,100.0,0.0,65.0,100.0,73.65,1.0166666666666657
c2c8283b-d160-491c-b55d-995b98b4641b,32.0,63.0,0.0,0.0,100.0,0.0,59.0,75.1,1.4499999999999886
c2c8283b-d160-491c-b55d-995b98b4641b,28.0,29.0,100.0,0.0,98.0,99.0,100.0,78.01666666666667,2.9166666666666714
c2c8283b-d160-491c-b55d-995b98b4641b,10.0,0.0,0.0,100.0,0.0,0.0,99.0,79.16666666666667,1.1500000000000057
c2c8283b-d160-491c-b55d-995b98b4641b,0.0,1.0,99.0,93.0,100.0,0.0,100.0,80.31666666666666,1.1499999999999915
c2c8283b-d160-491c-b55d-995b98b4641b,0.0,0.0,100.0,100.0,100.0,0.0,100.0,92.61666666666666,12.299999999999997
c2c8283b-d160-491c-b55d-995b98b4641b,0.0,58.0,0.0,0.0,0.0,0.0,100.0,94.25,1.63333333333334
c2c8283b-d160-491c-b55d-995b98b4641b,0.0,59.0,100.0,100.0,0.0,0.0,100.0,95.73333333333333,1.4833333333333343
c2c8283b-d160-491c-b55d-995b98b4641b,0.0,27.0,100.0,100.0,99.0,0.0,100.0,98.6,2.86666666666666
c2c8283b-d160-491c-b55d-995b98b4641b,9.0,21.0,97.0,100.0,76.0,0.0,99.0,101.2,2.6000000000000085
c2c8283b-d160-491c-b55d-995b98b4641b,0.0,0.0,100.0,99.0,67.0,78.0,98.0,102.53333333333333,1.3333333333333286
c2c8283b-d160-491c-b55d-995b98b4641b,0.0,2.0,100.0,99.0,100.0,7.0,100.0,104.3,1.7666666666666657
c2c8283b-d160-491c-b55d-995b98b4641b,0.0,62.0,98.0,98.0,100.0,100.0,94.0,119.06666666666666,14.766666666666666
c2c8283b-d160-491c-b55d-995b98b4641b,0.0,38.0,0.0,0.0,0.0,0.0,100.0,120.6,1.5333333333333314
c2c8283b-d160-491c-b55d-995b98b4641b,0.0,30.0,0.0,100.0,0.0,0.0,100.0,121.66666666666667,1.066666666666677
c2c8283b-d160-491c-b55d-995b98b4641b,0.0,6.0,100.0,100.0,100.0,100.0,100.0,122.78333333333333,1.11666666666666
c2c8283b-d160-491c-b55d-995b98b4641b,0.0,19.0,100.0,97.0,100.0,100.0,97.0,123.8,1.0166666666666657
c2c8283b-d160-491c-b55d-995b98b4641b,24.0,61.0,0.0,0.0,0.0,0.0,50.0,125.41666666666667,1.6166666666666742
c2c8283b-d160-491c-b55d-995b98b4641b,0.0,10.0,0.0,0.0,0.0,0.0,100.0,140.61666666666667,15.200000000000003
c2c8283b-d160-491c-b55d-995b98b4641b,0.0,66.0,72.0,0.0,70.0,0.0,99.0,141.95,1.3333333333333144
c2c8283b-d160-491c-b55d-995b98b4641b,0.0,0.0,56.0,98.0,100.0,61.0,97.0,143.33333333333334,1.3833333333333542
c2c8283b-d160-491c-b55d-995b98b4641b,1.0,1.0,73.0,67.0,66.0,0.0,100.0,145.15,1.8166666666666629
c2c8283b-d160-491c-b55d-995b98b4641b,0.0,0.0,98.0,100.0,99.0,100.0,100.0,146.18333333333334,1.0333333333333314
c2c8283b-d160-491c-b55d-995b98b4641b,0.0,0.0,100.0,76.0,98.0,68.0,98.0,147.25,1.0666666666666629
c2c8283b-d160-491c-b55d-995b98b4641b,6.0,0.0,64.0,100.0,96.0,0.0,97.0,148.61666666666667,1.3666666666666742
c2c8283b-d160-491c-b55d-995b98b4641b,0.0,0.0,97.0,25.0,70.0,26.0,97.0,149.88333333333333,1.2666666666666515
c2c8283b-d160-491c-b55d-995b98b4641b,0.0,0.0,99.0,69.0,98.0,100.0,99.0,151.16666666666666,1.2833333333333314
c2c8283b-d160-491c-b55d-995b98b4641b,0.0,12.0,71.0,82.0,88.0,0.0,100.0,152.05,0.8833333333333542
c2c8283b-d160-491c-b55d-995b98b4641b,0.0,0.0,0.0,0.0,0.0,0.0,100.0,164.61666666666667,12.566666666666663
c2c8283b-d160-491c-b55d-995b98b4641b,0.0,0.0,0.0,100.0,100.0,19.0,97.0,165.81666666666666,1.1999999999999886
c2c8283b-d160-491c-b55d-995b98b4641b,2.0,1.0,70.0,0.0,76.0,2.0,82.0,167.58333333333334,1.76666666666668
c2c8283b-d160-491c-b55d-995b98b4641b,0.0,1.0,0.0,62.0,67.0,84.0,100.0,169.08333333333334,1.5
c2c8283b-d160-491c-b55d-995b98b4641b,0.0,0.0,71.0,0.0,100.0,0.0,100.0,171.55,2.4666666666666686
c2c8283b-d160-491c-b55d-995b98b4641b,0.0,0.0,72.0,100.0,0.0,4.0,100.0,172.66666666666666,1.1166666666666458
c2c8283b-d160-491c-b55d-995b98b4641b,0.0,0.0,95.0,100.0,75.0,67.0,100.0,173.95,1.2833333333333314
c2c8283b-d160-491c-b55d-995b98b4641b,0.0,21.0,0.0,78.0,28.0,100.0,61.0,190.4,16.450000000000017
c2c8283b-d160-491c-b55d-995b98b4641b,0.0,0.0,0.0,100.0,68.0,67.0,100.0,191.36666666666667,0.9666666666666686
c2c8283b-d160-491c-b55d-995b98b4641b,0.0,33.0,0.0,0.0,0.0,97.0,0.0,193.1,1.73333333333332
c2c8283b-d160-491c-b55d-995b98b4641b,11.0,23.0,61.0,50.0,82.0,50.0,97.0,196.05,2.950000000000017
c2c8283b-d160-491c-b55d-995b98b4641b,0.0,0.0,0.0,61.0,0.0,0.0,53.0,197.58333333333334,1.5333333333333314
c2c8283b-d160-491c-b55d-995b98b4641b,0.0,4.0,100.0,100.0,68.0,100.0,72.0,198.55,0.9666666666666686
c2c8283b-d160-491c-b55d-995b98b4641b,0.0,0.0,100.0,62.0,100.0,63.0,100.0,212.61666666666667,14.066666666666663
c2c8283b-d160-491c-b55d-995b98b4641b,0.0,61.0,99.0,0.0,0.0,76.0,100.0,213.86666666666667,1.25
c2c8283b-d160-491c-b55d-995b98b4641b,5.0,59.0,100.0,61.0,36.0,64.0,100.0,215.3,1.4333333333333371
c2c8283b-d160-491c-b55d-995b98b4641b,0.0,36.0,80.0,74.0,63.0,73.0,100.0,216.95,1.6499999999999773
c2c8283b-d160-491c-b55d-995b98b4641b,26.0,15.0,100.0,72.0,76.0,74.0,100.0,218.68333333333334,1.7333333333333485
c2c8283b-d160-491c-b55d-995b98b4641b,16.0,31.0,72.0,70.0,62.0,75.0,100.0,219.8,1.1166666666666742
c2c8283b-d160-491c-b55d-995b98b4641b,24.0,26.0,65.0,68.0,0.0,67.0,99.0,221.05,1.25
c2c8283b-d160-491c-b55d-995b98b4641b,0.0,72.0,0.0,0.0,0.0,73.0,76.0,221.88333333333333,0.8333333333333144
c2c8283b-d160-491c-b55d-995b98b4641b,0.0,0.0,0.0,100.0,2.0,0.0,50.0,222.91666666666666,1.0333333333333314
c2c8283b-d160-491c-b55d-995b98b4641b,0.0,0.0,100.0,100.0,100.0,0.0,100.0,236.61666666666667,13.700000000000017
c2c8283b-d160-491c-b55d-995b98b4641b,0.0,0.0,100.0,71.0,100.0,65.0,100.0,237.53333333333333,0.9166666666666572
c2c8283b-d160-491c-b55d-995b98b4641b,0.0,61.0,63.0,97.0,68.0,76.0,100.0,238.51666666666668,0.9833333333333485
c2c8283b-d160-491c-b55d-995b98b4641b,0.0,69.0,51.0,0.0,100.0,100.0,100.0,239.98333333333332,1.4666666666666401
c2c8283b-d160-491c-b55d-995b98b4641b,0.0,66.0,2.0,0.0,2.0,0.0,97.0,241.41666666666666,1.4333333333333371
c2c8283b-d160-491c-b55d-995b98b4641b,0.0,75.0,0.0,50.0,50.0,50.0,57.0,242.66666666666666,1.25
c2c8283b-d160-491c-b55d-995b98b4641b,0.0,64.0,99.0,0.0,100.0,100.0,100.0,244.4,1.7333333333333485
c2c8283b-d160-491c-b55d-995b98b4641b,0.0,14.0,50.0,0.0,0.0,50.0,100.0,245.38333333333333,0.9833333333333201
c2c8283b-d160-491c-b55d-995b98b4641b,1.0,9.0,66.0,0.0,64.0,64.0,100.0,246.33333333333334,0.950000000000017
c2c8283b-d160-491c-b55d-995b98b4641b,0.0,0.0,50.0,50.0,50.0,0.0,50.0,260.6166666666667,14.283333333333331
c2c8283b-d160-491c-b55d-995b98b4641b,18.0,31.0,67.0,50.0,53.0,69.0,0.0,261.7,1.0833333333333144
c2c8283b-d160-491c-b55d-995b98b4641b,0.0,74.0,64.0,58.0,64.0,65.0,60.0,263.3,1.6000000000000227
c2c8283b-d160-491c-b55d-995b98b4641b,0.0,71.0,69.0,60.0,63.0,65.0,0.0,266.18333333333334,2.8833333333333258
c2c8283b-d160-491c-b55d-995b98b4641b,4.0,91.0,0.0,0.0,66.0,68.0,26.0,267.1666666666667,0.9833333333333485
c2c8283b-d160-491c-b55d-995b98b4641b,0.0,75.0,0.0,55.0,60.0,68.0,50.0,269.96666666666664,2.7999999999999545
c2c8283b-d160-491c-b55d-995b98b4641b,14.0,26.0,100.0,100.0,62.0,78.0,56.0,271.56666666666666,1.6000000000000227
c2c8283b-d160-491c-b55d-995b98b4641b,0.0,55.0,99.0,100.0,0.0,0.0,100.0,284.6166666666667,13.050000000000011
c2c8283b-d160-491c-b55d-995b98b4641b,0.0,68.0,0.0,0.0,59.0,58.0,63.0,286.6166666666667,2.0
c2c8283b-d160-491c-b55d-995b98b4641b,1.0,64.0,64.0,0.0,68.0,65.0,64.0,287.5,0.8833333333333258
c2c8283b-d160-491c-b55d-995b98b4641b,4.0,63.0,47.0,100.0,67.0,98.0,100.0,288.98333333333335,1.4833333333333485
c2c8283b-d160-491c-b55d-995b98b4641b,0.0,63.0,68.0,0.0,66.0,66.0,62.0,290.65,1.6666666666666288
c2c8283b-d160-491c-b55d-995b98b4641b,65.0,18.0,69.0,80.0,73.0,89.0,63.0,293.6666666666667,3.0166666666667084
c2c8283b-d160-491c-b55d-995b98b4641b,22.0,69.0,0.0,67.0,0.0,100.0,38.0,294.95,1.283333333333303
c2c8283b-d160-491c-b55d-995b98b4641b,24.0,62.0,99.0,100.0,62.0,98.0,76.0,296.45,1.5
c2c8283b-d160-491c-b55d-995b98b4641b,32.0,56.0,68.0,89.0,82.0,95.0,42.0,308.6166666666667,12.166666666666686
c2c8283b-d160-491c-b55d-995b98b4641b,27.0,64.0,30.0,64.0,75.0,100.0,60.0,309.6,0.9833333333333485
c2c8283b-d160-491c-b55d-995b98b4641b,50.0,67.0,67.0,77.0,50.0,100.0,38.0,310.95,1.349999999999966
c2c8283b-d160-491c-b55d-995b98b4641b,34.0,60.0,82.0,100.0,63.0,100.0,70.0,312.31666666666666,1.3666666666666742
c2c8283b-d160-491c-b55d-995b98b4641b,35.0,32.0,68.0,99.0,80.0,100.0,92.0,313.56666666666666,1.25
c2c8283b-d160-491c-b55d-995b98b4641b,0.0,63.0,77.0,67.0,81.0,80.0,58.0,314.78333333333336,1.216666666666697
c2c8283b-d160-491c-b55d-995b98b4641b,32.0,33.0,63.0,73.0,59.0,94.0,50.0,316.4,1.6166666666666174
c2c8283b-d160-491c-b55d-995b98b4641b,33.0,10.0,100.0,100.0,72.0,100.0,100.0,317.8833333333333,1.4833333333333485
c2c8283b-d160-491c-b55d-995b98b4641b,3.0,18.0,72.0,100.0,65.0,75.0,100.0,319.25,1.3666666666666742
c2c8283b-d160-491c-b55d-995b98b4641b,21.0,62.0,82.0,82.0,73.0,100.0,76.0,333.75,14.5
c2c8283b-d160-491c-b55d-995b98b4641b,17.0,30.0,0.0,87.0,84.0,85.0,70.0,335.21666666666664,1.4666666666666401
c2c8283b-d160-491c-b55d-995b98b4641b,1.0,17.0,66.0,70.0,79.0,70.0,96.0,336.05,0.8333333333333712
c2c8283b-d160-491c-b55d-995b98b4641b,0.0,0.0,100.0,0.0,83.0,69.0,95.0,338.4166666666667,2.3666666666666742
c2c8283b-d160-491c-b55d-995b98b4641b,0.0,2.0,73.0,72.0,67.0,88.0,70.0,339.53333333333336,1.1166666666666742
c2c8283b-d160-491c-b55d-995b98b4641b,0.0,0.0,96.0,100.0,81.0,0.0,100.0,342.6166666666667,3.0833333333333144
c2c8283b-d160-491c-b55d-995b98b4641b,23.0,21.0,66.0,89.0,99.0,70.0,75.0,356.6166666666667,14.0
c2c8283b-d160-491c-b55d-995b98b4641b,19.0,19.0,82.0,66.0,78.0,73.0,81.0,358.31666666666666,1.6999999999999886
c2c8283b-d160-491c-b55d-995b98b4641b,8.0,47.0,71.0,83.0,98.0,73.0,80.0,360.1166666666667,1.8000000000000114
c2c8283b-d160-491c-b55d-995b98b4641b,29.0,33.0,66.0,100.0,100.0,100.0,62.0,361.81666666666666,1.6999999999999886
c2c8283b-d160-491c-b55d-995b98b4641b,0.0,79.0,81.0,82.0,83.0,82.0,79.0,363.0,1.1833333333333371
c2c8283b-d160-491c-b55d-995b98b4641b,16.0,12.0,100.0,70.0,78.0,100.0,86.0,365.56666666666666,2.566666666666663
c2c8283b-d160-491c-b55d-995b98b4641b,25.0,27.0,98.0,100.0,100.0,74.0,100.0,367.3666666666667,1.8000000000000114
c2c8283b-d160-491c-b55d-995b98b4641b,13.0,19.0,3.0,97.0,0.0,98.0,75.0,380.6166666666667,13.25
c2c8283b-d160-491c-b55d-995b98b4641b,11.0,11.0,83.0,67.0,61.0,66.0,73.0,381.6666666666667,1.0500000000000114
c2c8283b-d160-491c-b55d-995b98b4641b,24.0,62.0,81.0,81.0,77.0,71.0,63.0,382.5833333333333,0.9166666666666288
c2c8283b-d160-491c-b55d-995b98b4641b,0.0,31.0,98.0,82.0,100.0,81.0,37.0,383.68333333333334,1.1000000000000227
c2c8283b-d160-491c-b55d-995b98b4641b,26.0,71.0,0.0,74.0,64.0,100.0,68.0,385.35,1.6666666666666856
c2c8283b-d160-491c-b55d-995b98b4641b,15.0,18.0,91.0,76.0,79.0,100.0,80.0,386.75,1.3999999999999773
c2c8283b-d160-491c-b55d-995b98b4641b,19.0,14.0,100.0,100.0,100.0,100.0,97.0,387.81666666666666,1.0666666666666629
c2c8283b-d160-491c-b55d-995b98b4641b,30.0,70.0,100.0,68.0,98.0,100.0,35.0,390.55,2.7333333333333485
c2c8283b-d160-491c-b55d-995b98b4641b,12.0,50.0,60.0,64.0,78.0,98.0,74.0,392.06666666666666,1.5166666666666515
c2c8283b-d160-491c-b55d-995b98b4641b,26.0,67.0,70.0,63.0,65.0,93.0,50.0,404.6166666666667,12.550000000000011
c2c8283b-d160-491c-b55d-995b98b4641b,35.0,32.0,67.0,55.0,77.0,50.0,74.0,406.1166666666667,1.5
c2c8283b-d160-491c-b55d-995b98b4641b,17.0,76.0,24.0,100.0,0.0,100.0,74.0,407.51666666666665,1.3999999999999773
c2c8283b-d160-491c-b55d-995b98b4641b,28.0,74.0,50.0,50.0,62.0,100.0,56.0,408.9,1.3833333333333258
c2c8283b-d160-491c-b55d-995b98b4641b,33.0,68.0,74.0,81.0,100.0,100.0,65.0,410.6,1.7000000000000455
c2c8283b-d160-491c-b55d-995b98b4641b,23.0,81.0,84.0,70.0,66.0,71.0,66.0,411.76666666666665,1.1666666666666288
c2c8283b-d160-491c-b55d-995b98b4641b,22.0,61.0,78.0,71.0,31.0,76.0,70.0,413.46666666666664,1.6999999999999886
c2c8283b-d160-491c-b55d-995b98b4641b,32.0,67.0,73.0,100.0,82.0,81.0,98.0,415.4166666666667,1.9500000000000455
c2c8283b-d160-491c-b55d-995b98b4641b,20.0,64.0,73.0,100.0,99.0,73.0,100.0,429.95,14.533333333333303
c2c8283b-d160-491c-b55d-995b98b4641b,21.0,27.0,0.0,100.0,72.0,99.0,66.0,430.98333333333335,1.0333333333333599
c2c8283b-d160-491c-b55d-995b98b4641b,23.0,41.0,61.0,100.0,26.0,100.0,100.0,432.46666666666664,1.4833333333332916
c2c8283b-d160-491c-b55d-995b98b4641b,22.0,30.0,97.0,63.0,70.0,66.0,71.0,433.3666666666667,0.9000000000000341
c2c8283b-d160-491c-b55d-995b98b4641b,29.0,33.0,70.0,76.0,68.0,98.0,73.0,434.65,1.283333333333303
c2c8283b-d160-491c-b55d-995b98b4641b,25.0,68.0,32.0,100.0,71.0,89.0,76.0,435.5,0.8500000000000227
c2c8283b-d160-491c-b55d-995b98b4641b,56.0,69.0,28.0,100.0,61.0,100.0,53.0,436.98333333333335,1.4833333333333485
c2c8283b-d160-491c-b55d-995b98b4641b,42.0,67.0,69.0,74.0,70.0,19.0,68.0,438.53333333333336,1.5500000000000114
c2c8283b-d160-491c-b55d-995b98b4641b,22.0,27.0,100.0,0.0,71.0,100.0,73.0,439.6166666666667,1.0833333333333144
c2c8283b-d160-491c-b55d-995b98b4641b,26.0,25.0,24.0,100.0,100.0,100.0,74.0,452.6166666666667,13.0
c2c8283b-d160-491c-b55d-995b98b4641b,19.0,67.0,65.0,70.0,100.0,100.0,18.0,454.1333333333333,1.5166666666666515
c2c8283b-d160-491c-b55d-995b98b4641b,8.0,83.0,100.0,100.0,100.0,100.0,100.0,455.1,0.966666666666697
c2c8283b-d160-491c-b55d-995b98b4641b,14.0,16.0,24.0,71.0,33.0,77.0,64.0,456.01666666666665,0.9166666666666288
c2c8283b-d160-491c-b55d-995b98b4641b,23.0,74.0,0.0,100.0,0.0,0.0,0.0,456.8666666666667,0.8500000000000227
c2c8283b-d160-491c-b55d-995b98b4641b,75.0,97.0,83.0,0.0,1.0,100.0,64.0,459.26666666666665,2.3999999999999773
c2c8283b-d160-491c-b55d-995b98b4641b,25.0,43.0,76.0,100.0,77.0,100.0,69.0,462.0833333333333,2.816666666666663
